Hybridization REF	MBA:MEXP:2462	MBA:MEXP:2463	MBA:MEXP:2464	MBA:MEXP:2465	MBA:MEXP:2466	MBA:MEXP:2467	MBA:MEXP:2468	MBA:MEXP:2469	MBA:MEXP:2470	MBA:MEXP:2471	MBA:MEXP:2472	MBA:MEXP:2473	MBA:MEXP:2474	MBA:MEXP:2475	MBA:MEXP:2476	MBA:MEXP:2477	MBA:MEXP:2478	MBA:MEXP:2479	MBA:MEXP:2480	MBA:MEXP:2481
R:A-SNGR-8:108	1.1807393	1.0070511	1.0914811	1.0917183	1.175155	1.1227136	1.1930774	1.0975102	1.032757	0.988231	0.93823564	0.9929489	0.9655344	0.9529512	1.008043	0.98579276	0.9677334	0.94001096	0.9923323	0.960588
R:A-SNGR-8:806	0.9648706	0.8793743	0.90072674	1.0288873	1.0141263	1.1336846	1.0394399	0.92881846	0.954314	0.95417416	0.92053425	0.98720616	1.0043713	1.1303084	1.1103061	1.0629653	0.9956287	0.983798	1.0103343	1.1734902
R:A-SNGR-8:1644	1.0175732	0.9968522	1.082274	1.0791069	1.1490684	1.0303574	0.83033824	0.85244924	1.0070535	1.077118	1.1134614	0.9945477	0.9453347	1.0010164	1.067831	0.96120256	0.8974061	0.8880111	0.99898344	0.6570984
R:A-SNGR-8:620	1.1575385	1.4361101	1.0618343	1.0427662	0.9437209	0.99542695	1.1066118	1.3272575	1.0172981	0.9115081	0.90329206	0.990785	0.8992299	1.0364687	0.89164466	0.9929529	1.0045731	1.0081902	0.759282	0.8205986
R:A-SNGR-8:3254	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:4268	1.3550706	1.183773	1.0856551	0.95400834	0.86278534	0.84230804	0.9925845	1.0756828	1.0128407	1.0523797	1.0112978	1.0074155	0.96953225	0.8752628	0.8598745	0.957063	0.9285465	0.9035508	1.0701663	1.0409412
R:A-SNGR-8:4524	1.1251705	1.0014777	1.0727639	1.0567987	1.0914078	1.0280198	0.99652725	0.9802025	0.9594095	1.0165907	1.0367101	0.9870791	0.9880237	1.0144308	0.9888002	0.99852216	0.8813494	0.9529847	0.9137225	1.0368505
R:A-SNGR-8:3639	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:1340	1.1777229	null	1.1192588	1.0772635	1.0495894	0.98975927	0.91498345	0.9277204	0.92463005	1.1126189	1.1332817	1.0323089	1.0072559	0.85668635	0.9455059	0.9927441	0.89206445	1.0766869	0.97439295	1.0988864
R:A-SNGR-8:1576	null	null	null	null	null	null	8.563162	null	null	null	10.699881	17.796043	13.053932	null	11.38894	13.805005	9.47352	null	14.093713	null
R:A-SNGR-8:4780	1.128748	0.85207117	1.1192049	1.0861582	1.07234	0.84078234	0.7755251	0.82591635	0.92114013	1.1770879	1.1566927	1.0203692	0.9848115	0.88583785	0.97361064	0.8571045	1.056501	null	0.8894666	null
R:A-SNGR-8:5036	0.95243615	1.0972785	1.03863	0.95738107	1.0023223	0.9891186	1.1082003	1.0360777	1.0215065	0.9891186	0.9872461	1.0561178	1.0367745	0.99767756	0.9120942	0.90835506	0.98245114	0.9900634	1.0134662	1.1819812
R:A-SNGR-8:3244	0.998633	0.8916516	0.8567505	1.0020586	1.0420504	1.0313294	1.0349194	0.9701292	0.9984926	1.0185117	0.9984384	1.0168388	1.0078331	1.0637392	1.1483173	1.0013671	0.92701966	0.89529586	0.9838824	0.9788374
R:A-SNGR-8:2220	1.00033	0.76450884	0.95162016	0.9996701	1.0583253	0.976542	1.0264049	0.97682357	0.9925429	1.1002412	1.0791398	1.0322915	0.9912666	0.88578933	1.2262503	0.9709913	1.0959636	1.0546287	1.0641389	0.8416842
R:A-SNGR-8:3756	0.8990975	0.602044	0.939801	0.9381057	1.0127555	0.94055116	0.9648711	0.8384537	1.0055172	1.2637101	1.2131138	0.9926167	1.0187453	0.9279501	1.105449	1.0433197	0.9944827	1.0833962	1.1744683	null
R:A-SNGR-8:2732	1.00003	1.0426667	0.99996996	0.9086943	0.886764	1.1774068	1.032557	1.0120355	0.8202793	0.99259174	0.94310206	1.1250958	0.9986135	0.8921419	1.0224092	1.0023887	1.0204386	1.0056148	0.9519274	null
R:A-SNGR-8:4012	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:2988	1.2115911	1.4580483	1.1701759	0.9844481	0.94231206	1.0623499	1.3563981	1.3720434	1.2598743	0.9931622	0.9127458	1.0647202	0.9380291	0.868002	0.8125931	0.9373887	0.89029276	0.975236	1.0068376	1.1277235
R:A-SNGR-8:1196	0.9095097	0.9812465	0.9634457	0.9773735	1.0021394	1.1382159	1.321324	1.2789865	1.279536	1.0821626	0.98664755	1.020382	0.9978606	0.9590322	0.951145	0.89501333	1.1013442	null	1.120903	1.2187405
R:A-SNGR-8:1876	0.9799417	0.95134205	0.8663887	0.8800324	0.9444507	1.0350596	1.0087223	0.9968469	1.003153	0.99452436	1.0156443	1.0603738	1.0265976	0.969944	0.9618778	0.92972714	1.0667062	1.0151521	1.1694752	1.2469213
R:A-SNGR-8:316	0.7869517	0.4239024	0.796657	0.9906746	1.2409885	1.03581	0.7883798	0.6142758	0.84565103	1.1580204	1.1354837	0.9475379	1.0643215	0.87838334	1.1906794	1.2711886	1.0569413	1.0093254	1.0311395	0.3595988
R:A-SNGR-8:3895	1.068585	1.1895998	1.1776344	1.0711917	1	1	0.96818596	0.87448865	0.97883725	1	0.87243044	1.060972	0.96370965	0.8550589	1.0115865	0.87624466	1.3463408	null	0.88778347	null
R:A-SNGR-8:428	0.522255	null	0.5627282	0.65068686	0.7667172	0.82519346	0.828505	0.83588535	0.8462153	0.9791619	1.0586379	1.020838	1.1046655	1.0677285	1.1546509	1.3404819	1.3112215	1.2358719	1.2711616	0.91864514
R:A-SNGR-8:419	0.9811539	null	0.9750594	1.039272	1.0782211	0.8649734	0.76461476	0.8997184	0.83589494	0.8473383	1.172191	1.0032305	1.0199196	1.142307	1.1825538	1.0167619	1.1082356	0.99676937	0.85336983	1.0609391
R:A-SNGR-8:1964	1.1739684	1.1622391	1.0818251	0.99569046	1.0004542	0.9995459	1.1144569	1.1190302	1.0111095	0.9924234	1.0093533	0.9871509	0.9577391	0.8852688	0.9076253	0.9656413	1.0396632	0.9833022	1.1152122	0.9913296
R:A-SNGR-8:4332	1.126913	0.99872726	0.9558126	0.9233717	0.9601648	0.967462	1.0012728	0.956256	0.93014187	1.0097084	1.0968801	0.9499043	0.9978441	0.98322624	1.0236378	1.0520874	1.1601182	1.039034	1.0557202	1.0069864
R:A-SNGR-8:4588	0.86173517	0.91682357	0.8905851	0.914908	1.0004051	1.103262	1.132069	1.0554541	1.0857534	0.9137663	0.8428134	0.99959487	0.9312623	0.9582668	0.9778499	1.0441433	1.0885643	1.0647503	1.0221524	1.2040881
R:A-SNGR-8:4710	1.0532498	1.1985383	0.9411525	0.9045031	0.9247738	0.95487833	1.1248292	1.2575938	1.1094671	0.9333774	0.89720714	1.03736	0.98978746	0.99606407	0.8540205	0.95532197	1.003936	1.0417143	1.1650686	1.5410972
R:A-SNGR-8:4844	0.80163676	0.98835605	0.8493715	0.8420337	0.92507833	1.0034188	1.13506	1.2528371	1.2231324	1.089162	0.9965812	1.1510983	1.0790249	1.0662382	0.98948	1.03793	1.0517472	0.9354083	0.95808154	null
R:A-SNGR-8:3429	1.0924187	1.1242106	1.0282078	0.9654562	0.955939	0.9513835	0.9717922	1.0972528	1.0456979	0.935697	0.8953076	null	0.9334817	0.89739907	0.8055578	0.9354648	1.0555214	1.2931945	1.0699234	1.0370396
R:A-SNGR-8:5100	0.82695323	0.9001076	0.93006474	0.91042364	1.0039124	1.0632495	0.9948069	0.9474598	0.98194444	0.9986483	1.0201387	1.0535966	1.0181068	1.0013518	1.0258788	1.0741844	0.9735891	1.0380692	1.2098868	null
R:A-SNGR-8:2284	1.0797815	0.87519187	1.003529	1.0766178	0.996471	1.0385128	0.9634526	0.9909842	1.0247914	1.0599911	1.0963141	1.040215	1.039862	0.9693652	0.9393439	1.0096993	0.9649917	0.9171424	0.898978	0.9033489
R:A-SNGR-8:3564	1.2175908	1.2394705	1.1784021	1.0069295	0.9578075	0.9128129	1.0359235	1.0608474	0.88172805	0.9930706	0.79400134	0.92586577	1.0323793	1.0125933	1.0965033	1.1323105	0.91854364	0.8086693	0.6535262	0.6159241
R:A-SNGR-8:1079	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:5990	1.0228591	0.96799546	1.0534949	1.1254408	1.1920731	1.0529392	1.097655	1.0511956	0.96294147	1.0081549	0.97862405	1.0092951	0.8965263	1.0482937	0.95589995	0.94956017	0.88473415	0.85211885	0.991845	null
R:A-SNGR-8:1925	1.1304832	1.1610438	1.0823678	1.029696	1.0506251	1.0272634	1.1333483	1.1172173	1.0483409	0.804881	0.99119145	1.0087808	0.92872417	0.9071937	0.9887595	0.93494725	0.9912191	0.9601221	0.98769295	0.9622711
R:A-SNGR-8:3820	1.0795729	0.97628653	1.0398436	1.0521693	1.0727186	1.0735542	1.033871	0.922464	0.96750426	1.0220053	1.0248445	0.9065659	0.9779946	0.9576466	1.169125	1.0443716	0.929021	0.85160697	0.8958582	0.6249461
R:A-SNGR-8:2796	1.3434434	1.5503485	1.5655446	1.3029251	1.0147426	0.86597455	0.98525745	1.1146225	0.94701135	1.1174518	0.96562284	1.1186199	1.2073826	1.2105938	0.9513221	0.7510539	0.8104547	0.64448506	0.82988197	0.7824474
R:A-SNGR-8:4076	1.3319204	1.0708823	1.1393075	1.0459291	1.0464889	0.89388376	0.84964	0.9286621	0.90017396	1.104825	1.078185	0.8353383	0.94303244	0.9147284	0.93756336	1.0026815	0.9973183	0.9134848	null	null
R:A-SNGR-8:1260	0.83925766	0.8490498	0.9146491	0.92199975	0.995003	1.0311213	0.9952624	0.9895335	1.0101604	0.9653339	1.0105957	1.0244082	1.0755442	1.0334448	1.0595394	1.0494317	0.9951422	0.98521537	1.0047376	1.0789074
R:A-SNGR-8:358	1.1914742	1.3896552	1.0287513	0.9401712	0.94148743	0.93285656	1.0867859	1.1484116	1.0834054	1.0365952	0.93661594	1.0593436	0.97730106	0.9415211	0.96266717	0.9650861	1.0224149	0.9775851	0.9688137	1.1763575
R:A-SNGR-8:4898	null	null	null	null	null	null	0.6454495	null	null	null	null	0.75974023	null	null	null	null	null	null	null	null
R:A-SNGR-8:3174	1.0651728	1.1774035	1.0844455	0.98843664	0.9764743	1.1207082	1.0085748	1.0859573	1.1710838	0.91665363	0.9478827	1.0795932	0.95497376	1.0966787	0.9902804	0.89915663	0.9914251	0.9446385	0.9252274	1.1820778
R:A-SNGR-8:2028	1.0592757	0.69164914	0.9386285	0.90822345	1.1365199	0.9569198	1.0564779	0.888059	0.9271405	0.9146748	1.0287013	0.9712988	1.0476438	0.940499	0.9613349	1.0328857	1.0368346	1.1904885	1.174798	null
R:A-SNGR-8:5180	1.0506248	1.0005354	0.9635662	0.94893163	1.00439	0.952864	0.9994645	0.9225895	0.9961989	0.9360844	1.1280335	1.0452279	1.0551198	1.1152855	1.0755005	0.9418005	0.9079306	0.97941196	1.0736086	1.1040293
R:A-SNGR-8:4156	1.4349257	1.341761	1.0781864	0.90300864	0.901428	1.1039623	1.3647077	1.4513253	1.6557697	1.3429105	0.9531488	0.94568014	0.7624189	0.89086324	0.89873904	0.99054456	0.99844545	1.0015545	1.2175504	0.93339396
R:A-SNGR-8:4412	1.0634307	0.92104256	1.0538732	1.1170812	0.99025935	0.94780314	0.8669639	0.8273953	0.88827485	1.0095583	1.0773997	0.98802733	1.0598755	0.9564907	1.0013837	0.99861646	1.0523835	1.0676099	0.9603773	1.1427206
R:A-SNGR-8:4668	0.93092847	0.7926708	0.8951761	1.0220467	1.0957762	1.0180752	null	0.9862549	1.0554745	1.0537175	1.0138695	null	0.9911612	0.9740248	1.0284749	1.1378508	0.9552514	0.9350723	1.0556208	0.8420191
R:A-SNGR-8:5948	1.4854369	null	null	1.4836868	null	null	null	0.90483165	null	null	null	null	null	null	null	0.79704434	null	1.1533258	1.2196984	1.1390407
R:A-SNGR-8:2600	0.9442543	0.88202095	1.0062352	1.0530882	1.1085744	1.0706402	0.9937649	0.944068	0.9208609	1.0082914	0.9920781	0.9702508	1.0429038	1.0331109	1.0212046	1.0342041	1.4365872	0.9554609	0.9632423	0.66912687
R:A-SNGR-8:1638	1.0219401	null	1.0273573	0.9867447	0.87759537	1.1179225	0.9505383	1.0099528	1.0846856	1.0002837	0.9414521	1.0377288	0.9997162	1.0028197	0.9521738	0.8366466	0.90098673	0.9767713	0.98640645	1.0841374
R:A-SNGR-8:572	0.94997853	0.9459296	1.0426191	1.00765	1.0089399	0.96978045	0.98251224	0.99651265	1.0080547	1.2094483	0.94371384	1.0682524	0.9500955	1.0165913	0.9942313	1.0034872	1.1082615	0.96312314	1.1451831	0.8398979
R:A-SNGR-8:1852	1.0903316	0.97097176	1.1253222	1.0867537	1.2037102	0.9825571	1.0853941	0.92062193	0.9937149	1.0723765	1.0062848	1.0500702	0.71647495	1.0686562	1.1231542	0.9711771	0.855907	0.8126017	0.83682275	0.7511862
R:A-SNGR-8:4220	0.9017576	0.88673115	0.9563861	0.9401528	0.96607023	1.0763078	0.9984332	0.99438816	1.0016307	1.07168	1.063164	1.0691891	1.048007	1.0309657	1.0015668	0.99069864	1.0923076	0.9947683	1.0724307	0.89434284
R:A-SNGR-8:5500	0.6685359	0.8939107	1.5621552	2.402924	2.2550638	1.44849	0.8911699	0.66958827	0.6602154	0.8212811	1.0668777	1.2520958	1.6655262	2.183242	2.3135445	1.574274	0.93312246	0.61492383	0.5485208	0.6065048
R:A-SNGR-8:5756	1.0936066	1.364898	1.3502816	1.3448098	1.2194481	1.3252233	1.4323775	1.2965869	1.1748793	0.9940145	0.96969086	0.9808398	0.90167934	0.9413488	0.9421804	0.9638864	1.0059854	0.94291866	0.8597372	0.9852837
R:A-SNGR-8:903	1.0865853	0.81635565	1.1359519	0.99203724	0.934252	1.0125525	0.802734	0.8779926	0.9684463	1.2305725	1.085431	0.94081163	1.0741192	1.007963	1.185094	1.1836467	null	1.0541238	0.8967324	null
R:A-SNGR-8:4295	0.9463324	0.69415045	0.9929053	1.0034045	1.05078	1.0186917	0.8486498	0.75071776	0.95833445	1.1344513	1.1873147	1.0314914	1.0882415	0.9996213	1.1147351	1.0923752	0.9754607	0.9537908	0.98677266	1.0003787
R:A-SNGR-8:3008	1.0171655	0.989977	0.97568095	0.8782035	0.9269797	0.99128395	1.1161917	1.1491086	1.3891727	1.2221344	1.0432416	0.9150352	0.8507688	0.810502	0.87925214	1.0087161	1.1349818	0.93698734	1.1094491	1.1828508
R:A-SNGR-8:192	1.0491048	1.341034	0.9927509	0.9613796	0.9264461	1.0273736	0.9688492	1.0072491	1.0915138	1.150577	1.008078	1.0143665	0.9709892	null	0.8507354	0.82063174	0.9623754	1.0089958	0.952394	1.0625004
R:A-SNGR-8:704	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:1984	1.167306	1.4462119	1.291652	1.0622586	1.0400201	0.9963983	1.0950117	1.1639692	1.1352557	0.92532647	0.90441614	1.0074432	0.81027347	0.82508636	0.74227744	0.8022448	0.7871212	0.88166255	0.83307695	1.0036017
R:A-SNGR-8:5477	0.9739103	1.0661402	1.0193347	0.92317826	0.9472138	1.0064948	1.0891054	1.1721268	1.1193799	0.97612035	0.9596974	1.0812309	0.9513917	1.0859317	0.94028795	0.93506485	1.0018693	0.99813056	0.9758665	1.2347004
R:A-SNGR-8:552	null	null	null	1.0131625	0.47161603	null	1.5394101	1.3353126	1.5817156	0.47161603	0.9868374	null	1.1443293	1.1028155	1.2972867	1.5852033	1.2726587	null	1.3931849	null
R:A-SNGR-8:5667	0.85408354	0.8714044	0.93903023	0.9976943	0.91088605	1.0132307	1.0876746	1.0253594	0.9944557	1.0022358	0.9977642	1.0199894	1.0166588	0.9766202	0.96657985	0.97415024	1.1493601	1.2248639	1.1686801	null
R:A-SNGR-8:55	0.9361212	0.80258656	0.9512171	1.0004122	1.0709211	1.0931592	1.3478241	1.3724155	1.2185336	1.0908282	0.9613493	0.94265723	0.9380985	0.9209739	0.9283624	0.99958783	1.0642687	1.0673045	1.0691806	0.90540236
R:A-SNGR-8:6144	1.1958462	1.2029816	1.0570322	1.1108614	0.9965913	1.1091303	0.95774496	0.97396237	0.87456226	1.068031	0.9378027	1.0522869	0.9143936	1.0387647	0.97477454	0.87847096	0.89333665	0.9272219	1.0034086	1.0769515
R:A-SNGR-8:335	1.1532426	1.6956301	1.0906621	0.9721454	1.010701	1.0418005	0.9827929	0.989299	1.1165569	0.9855964	1.0963662	1.0647897	0.96782774	1.1591086	0.86528075	0.98175174	0.9765913	0.9680488	0.9724218	1.4886603
R:A-SNGR-8:5446	0.7543573	0.6292791	0.8516689	0.9287997	1.0593545	1.0424768	0.93940437	0.89268076	0.94511974	0.9819859	1.0180141	0.93150616	1.0190688	1.1001854	1.1240591	1.1929423	1.3932829	1.1258059	1.1164793	0.7913317
R:A-SNGR-8:3328	0.61360955	0.40705806	0.72111726	0.7685823	0.90830386	1.0432713	1.0999749	0.978988	1.0226115	1.021012	1.0260153	0.856971	0.96494997	0.9542883	1.05299	1.105793	1.317817	1.3290873	1.093644	0.5183884
R:A-SNGR-8:2304	0.8816001	0.8077535	0.92356694	0.9815857	1.013911	1.0514698	1.0460832	0.9202518	0.9834317	1.020673	1.0898659	1.0174062	1.1050962	0.9711404	0.962942	0.986089	1.0308131	1.0504631	1.0617237	0.8636781
R:A-SNGR-8:3430	null	null	1.5229168	null	null	null	1.2738934	1.3931698	null	null	null	1	1	null	null	null	null	null	1	null
R:A-SNGR-8:2560	2.5882714	null	1.8208828	1.4980326	null	null	1.4536365	1.5126356	null	null	null	null	1	null	1	1	1.5822457	1.976679	1	null
R:A-SNGR-8:3840	0.99513406	0.7709969	0.94936234	0.93284476	0.9978289	1.1271839	0.9673022	0.96181875	1.002171	0.9442824	1.1141566	1.0276052	1.1369234	1.1005917	0.95306337	1.1184925	1.1769433	1.0981401	1.0688431	0.88456184
R:A-SNGR-8:5733	1.2436723	0.99938244	1.0160161	0.9147703	0.9575985	1.0350449	1.0309135	1.0236613	1.0095866	0.8791865	0.8806452	1.0006175	0.95113975	0.92641675	0.9029144	0.93177223	1.0508789	1.1080712	0.9719968	null
R:A-SNGR-8:1764	1.0265862	1.329574	0.98130405	0.9295036	0.9628057	0.9737803	1.02008	1.0663395	1.1290483	0.9358267	0.8667664	1.1153126	0.9895509	1.0784942	0.86617976	0.89513254	1.010449	1.087222	0.9381176	1.4620507
R:A-SNGR-8:4096	0.68916523	0.5667823	0.7335014	0.8645504	1.1546949	1.2070323	0.99600416	0.85338104	0.96380144	0.97851896	1.0039957	0.9116833	1.1007415	1.1075512	1.1698279	1.3571652	1.1227337	null	1.078559	0.7798935
R:A-SNGR-8:3072	1.3402258	1.2131118	1.2922028	1.0492563	0.91384983	0.9088451	1.000139	1.0669959	1.0642865	1.1305013	0.9394211	0.9487984	0.999861	1.2085576	0.9363817	1.002205	0.83495355	0.7897694	0.70129055	0.40466014
R:A-SNGR-8:1280	0.9546097	null	0.99641556	1.0007759	0.9287374	0.9932689	1.0253993	0.9754963	1.1455636	1.1599718	1.1323303	0.9044316	0.99922407	1.2444781	1.4349186	0.93542016	0.98758084	1.2022455	1.2795215	0.9703843
R:A-SNGR-8:1536	1.532233	null	1.4068651	1.1796644	0.95219874	null	1.1488118	1.1339543	1.1385689	null	1.0155474	1.0800443	0.8528188	null	0.84450275	0.876054	0.99859685	1.2645624	1.0014031	null
R:A-SNGR-8:79	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:3673	null	null	null	null	null	null	8.665125	8.046144	null	null	null	null	null	null	4.835082	7.440409	null	null	5.1645346	null
R:A-SNGR-8:768	1.1478282	1.2167597	1.1374681	1.1618867	0.97723025	0.9838817	0.93447584	1.0040873	1.0216753	0.9231583	0.9706837	0.9301588	0.81823236	1.0404397	0.868426	0.99591255	0.969836	1.0660452	1.1180317	1.0060465
R:A-SNGR-8:5135	0.81188434	0.8446762	0.9294269	0.9034413	1.0077595	1.0391598	1.0138779	0.9692584	0.90705997	0.94173765	1.0032861	1.0959764	1.0163283	1.2118404	1.0261333	1.0588702	0.99671376	1.1787572	0.9046943	0.93728966
R:A-SNGR-8:2406	0.9680798	1.0001872	0.9952754	0.93434745	1.0106452	1.0335336	1.085081	1.1199259	1.0870669	0.9810785	0.99327767	1.019847	0.9854692	0.9574114	0.98383236	0.99981296	1.014668	0.96653754	1.0583123	1.1395048
R:A-SNGR-8:4111	0.9485633	1.180894	1.1427824	0.9039564	1.0240141	1.05006	1.0181789	1.0635762	1.1371171	1.0247287	0.97444177	1.0239474	0.9421265	0.9904139	0.8116767	0.8952771	0.87925667	0.97360325	1.0095861	0.8878494
R:A-SNGR-8:3686	0.9253414	1.0250319	0.9032187	0.88189024	0.9820775	1.0223633	1.1040795	1.1961443	1.0858394	0.9956717	1.0291982	0.96177304	1.0043284	0.9350405	0.9454702	1.0750535	0.89606595	0.9727176	1.1150485	1.1239551
R:A-SNGR-8:1103	0.9678561	1.0238377	1.0062181	1.0243341	0.92968524	0.9435792	1.0287118	0.99036264	1.08101	1.0658019	1.0250193	0.99929786	0.9304319	1.1131651	0.83519703	0.9632281	0.98122007	0.9777279	1.1108373	1.0007021
R:A-SNGR-8:2662	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:2063	1.1015528	1.1689373	1.1529882	1.1590275	1.1157293	1.0789053	1.0025867	0.9218211	0.99741316	0.95281065	0.97637045	1.1692584	1.0879384	0.98639196	0.94481915	0.86795217	null	0.9448851	0.9385197	1.0856231
R:A-SNGR-8:4180	1.0428661	1.412858	0.98317045	0.87859744	0.94456434	1.0039679	1.1222385	1.1212196	1.0810642	0.85475683	0.89118195	1.1008871	0.9460143	1.002874	0.84708494	0.89888364	0.9971259	0.96666086	1.0222471	1.4240544
R:A-SNGR-8:3343	1.4579055	1.2102208	1.3224121	1.2200907	1.1692324	1.156985	0.9137048	0.73904485	0.8106678	0.89486873	0.9059645	0.97524315	0.9867665	0.98187304	1.1168957	1.0623173	1.0132337	1.0444224	0.87432814	0.8013402
R:A-SNGR-8:2319	0.94962233	0.76361465	0.9694263	1.0937394	1.2159235	1.0620993	0.92987406	0.85552436	0.8750713	0.98620135	1.1018496	1.0342515	1.1023756	1.0190669	0.95708805	1.1130455	1.039706	0.9502003	1.0137986	0.6354778
R:A-SNGR-8:3599	0.7691667	0.6641494	0.75444883	0.952627	1.0041778	1.1113659	0.9218474	0.781843	0.8838822	0.993509	1.0348668	0.9873305	1.1671696	1.0326793	1.2088932	1.160267	1.1462692	1.1804155	0.9958222	1.097293
R:A-SNGR-8:2918	1.1353399	1.1118748	1.103145	1.0069548	0.9951524	0.98317236	1.0348959	1.0048476	0.89378124	0.9172115	0.9337596	0.95248306	0.9186699	1.0815601	0.9209199	1.0052562	1.0452361	0.90873456	0.93194133	1.0803288
R:A-SNGR-8:2831	1.3887033	1.2807275	1.2661334	1.1522807	0.974947	1.004254	1.0592637	1.1179469	1.082057	1.0134841	0.95553476	0.995746	0.9603671	0.8692788	0.8737689	0.9131545	0.95824945	0.92979896	0.874191	1.0827311
R:A-SNGR-8:15	1.1898997	null	1.0656556	1.0109978	0.9340509	0.92754006	1.0380093	1.1900142	0.95465976	0.8748291	0.97470725	0.9605	1.0344021	1.0125886	0.9890024	0.901426	0.84842306	0.8731864	1.0343626	1.02998
R:A-SNGR-8:4422	0.64002895	0.43287036	0.64966136	0.7505168	0.928343	0.88478434	0.89618117	0.8110617	0.9624415	1.0375587	1.2838982	1.0509579	1.2457423	1.1937948	1.2727219	1.2728937	1.2393677	1.2015619	1.2261007	0.90569216
R:A-SNGR-8:271	0.952719	null	2.5852537	3.1801198	2.2593753	0.5379947	0.9411455	0.7557507	null	0.5379947	0.86031485	null	1.047281	null	1.2718014	1.2267945	1.3121419	1.7029343	2.3418243	2.8925686
R:A-SNGR-8:1269	1.1654356	1.1006973	1.0677078	0.98552614	0.99023086	0.97665447	1.0361308	1.1334417	1.0584195	0.9513197	0.9131535	1.0510105	0.9866256	0.9362213	0.9386527	0.9980866	1.0068777	1.0019134	0.9359442	1.0697999
R:A-SNGR-8:1671	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:1807	0.8650253	0.78392655	0.8204306	1.0186149	1.1301414	1.0167586	0.93135184	0.8692783	0.8401916	1.0004649	0.999535	0.89315516	1.0206307	1.0757458	1.1117829	1.2438853	1.0184804	1.0580679	0.99616593	0.8469218
R:A-SNGR-8:783	1.070251	1.04962	0.9992255	1.114946	1.1349266	1.0589705	0.8385579	1.0131403	0.9864936	0.9170551	1.0435174	0.99562407	0.9618015	1.0007743	0.90462047	1.026303	0.9861745	0.9386775	1.0145419	0.98949385
R:A-SNGR-8:4175	1.0527947	1.0139095	1.0456582	1.0598015	1.0100572	1.0094345	0.99183494	0.99056417	1.0081651	0.9531297	0.9652674	1.0118935	0.9226781	0.8678693	0.95270973	0.9137274	0.8745658	0.8135247	1.0505558	1.2303327
R:A-SNGR-8:4431	0.9257385	1.2791957	0.9674892	0.98300725	0.9944944	null	0.91723144	0.9627911	1.1801733	0.98514575	null	1.1509252	1.059708	1.0212545	1.0413783	1.0055056	1.1187541	1.0817796	1.0239455	null
R:A-SNGR-8:5711	1.2301558	1.2449384	1.228199	1.1547164	0.9170384	0.9233134	1.0340842	1.0556774	0.9512469	1.0091591	1.0019366	0.92798686	0.9777209	1.1040102	0.9980636	0.93970865	0.93802583	0.9390294	0.9292625	1.0814308
R:A-SNGR-8:4687	0.80999625	0.8402204	0.9835257	1.1598186	1.5443048	1.3127409	0.9979601	0.82679814	0.76200116	0.8974936	1.1387794	0.9294712	1.224421	1.5713212	1.573113	1.367698	1.0379937	0.9991004	0.6149191	null
